Time(sec),Latitude(°),Longitude(°),Altitude(km),ECR X Position(km),ECR Y Position(km),ECR Z Position(km),ECR X Velocity(m/s),ECR Y Velocity(m/s),ECR Z Velocity(m/s),ECR X Acceleration(m/s²),ECR Y Acceleration(m/s²),ECR Z Acceleration(m/s²)
222.300,32.579458,45.943053,549.997,4063.193,4199.199,3710.908,2358.925,-267.721,676.040,-4.898,-5.365,-4.470
222.400,32.579284,45.941208,550.155,4063.429,4199.172,3710.975,2358.435,-268.257,675.593,-4.898,-5.365,-4.469
222.500,32.579110,45.939364,550.314,4063.664,4199.145,3711.043,2357.945,-268.794,675.146,-4.898,-5.365,-4.469
222.600,32.578935,45.937519,550.472,4063.900,4199.118,3711.110,2357.455,-269.330,674.700,-4.898,-5.364,-4.469
222.700,32.578761,45.935675,550.630,4064.136,4199.091,3711.178,2356.966,-269.866,674.253,-4.898,-5.364,-4.469
222.800,32.578587,45.933830,550.788,4064.372,4199.064,3711.245,2356.476,-270.403,673.806,-4.898,-5.363,-4.468
222.900,32.578412,45.931986,550.946,4064.607,4199.037,3711.312,2355.986,-270.939,673.359,-4.898,-5.363,-4.468
223.000,32.578238,45.930141,551.104,4064.843,4199.010,3711.380,2355.496,-271.475,672.912,-4.898,-5.362,-4.468
223.100,32.578064,45.928297,551.262,4065.078,4198.983,3711.447,2355.006,-272.012,672.465,-4.898,-5.362,-4.468
223.200,32.577889,45.926453,551.419,4065.314,4198.956,3711.514,2354.517,-272.548,672.019,-4.898,-5.361,-4.468
223.300,32.577715,45.924609,551.577,4065.549,4198.928,3711.581,2354.027,-273.084,671.572,-4.898,-5.361,-4.467
223.400,32.577541,45.922764,551.735,4065.785,4198.901,3711.649,2353.537,-273.620,671.125,-4.898,-5.360,-4.467
223.500,32.577366,45.920920,551.892,4066.020,4198.874,3711.716,2353.047,-274.156,670.679,-4.898,-5.360,-4.467
223.600,32.577192,45.919077,552.050,4066.255,4198.846,3711.783,2352.557,-274.692,670.232,-4.898,-5.360,-4.467
223.700,32.577018,45.917233,552.207,4066.490,4198.819,3711.850,2352.068,-275.228,669.785,-4.898,-5.359,-4.466
223.800,32.576843,45.915389,552.364,4066.726,4198.791,3711.917,2351.578,-275.764,669.339,-4.898,-5.359,-4.466
223.900,32.576669,45.913545,552.521,4066.961,4198.764,3711.984,2351.088,-276.300,668.892,-4.898,-5.358,-4.466
224.000,32.576494,45.911701,552.678,4067.196,4198.736,3712.050,2350.598,-276.835,668.445,-4.898,-5.358,-4.466
224.100,32.576320,45.909858,552.835,4067.431,4198.708,3712.117,2350.108,-277.371,667.999,-4.898,-5.357,-4.465
224.200,32.576146,45.908014,552.992,4067.666,4198.680,3712.184,2349.619,-277.907,667.552,-4.898,-5.357,-4.465
224.300,32.575971,45.906171,553.149,4067.901,4198.653,3712.251,2349.129,-278.443,667.106,-4.898,-5.356,-4.465
224.400,32.575797,45.904327,553.306,4068.136,4198.625,3712.317,2348.639,-278.978,666.659,-4.898,-5.356,-4.465
224.500,32.575622,45.902484,553.463,4068.370,4198.597,3712.384,2348.149,-279.514,666.213,-4.898,-5.356,-4.465
224.600,32.575448,45.900641,553.619,4068.605,4198.569,3712.451,2347.659,-280.049,665.766,-4.898,-5.355,-4.464
224.700,32.575273,45.898798,553.776,4068.840,4198.541,3712.517,2347.169,-280.585,665.320,-4.898,-5.355,-4.464
224.800,32.575099,45.896955,553.932,4069.075,4198.513,3712.584,2346.679,-281.120,664.874,-4.898,-5.354,-4.464
224.900,32.574924,45.895112,554.089,4069.309,4198.485,3712.650,2346.190,-281.656,664.427,-4.898,-5.354,-4.464
225.000,32.574750,45.893269,554.245,4069.544,4198.456,3712.717,2345.700,-282.191,663.981,-4.899,-5.353,-4.463
225.100,32.574575,45.891426,554.401,4069.778,4198.428,3712.783,2345.210,-282.726,663.534,-4.899,-5.353,-4.463
225.200,32.574401,45.889583,554.557,4070.013,4198.400,3712.849,2344.720,-283.262,663.088,-4.899,-5.352,-4.463
225.300,32.574226,45.887740,554.713,4070.247,4198.372,3712.916,2344.230,-283.797,662.642,-4.899,-5.352,-4.463
225.400,32.574052,45.885897,554.869,4070.482,4198.343,3712.982,2343.740,-284.332,662.196,-4.899,-5.352,-4.463
225.500,32.573877,45.884055,555.025,4070.716,4198.315,3713.048,2343.250,-284.867,661.749,-4.899,-5.351,-4.462
225.600,32.573703,45.882212,555.181,4070.950,4198.286,3713.114,2342.761,-285.402,661.303,-4.899,-5.351,-4.462
225.700,32.573528,45.880370,555.337,4071.185,4198.258,3713.180,2342.271,-285.937,660.857,-4.899,-5.350,-4.462
225.800,32.573354,45.878527,555.492,4071.419,4198.229,3713.246,2341.781,-286.472,660.411,-4.899,-5.350,-4.462
225.900,32.573179,45.876685,555.648,4071.653,4198.200,3713.312,2341.291,-287.007,659.965,-4.899,-5.349,-4.461
226.000,32.573005,45.874843,555.803,4071.887,4198.172,3713.378,2340.801,-287.542,659.518,-4.899,-5.349,-4.461
226.100,32.572830,45.873001,555.959,4072.121,4198.143,3713.444,2340.311,-288.077,659.072,-4.899,-5.348,-4.461
226.200,32.572656,45.871158,556.114,4072.355,4198.114,3713.510,2339.821,-288.612,658.626,-4.899,-5.348,-4.461
226.300,32.572481,45.869316,556.269,4072.589,4198.085,3713.576,2339.331,-289.147,658.180,-4.899,-5.348,-4.461
226.400,32.572307,45.867474,556.425,4072.823,4198.056,3713.642,2338.842,-289.681,657.734,-4.899,-5.347,-4.460
226.500,32.572132,45.865633,556.580,4073.057,4198.027,3713.708,2338.352,-290.216,657.288,-4.899,-5.347,-4.460
226.600,32.571957,45.863791,556.735,4073.291,4197.998,3713.773,2337.862,-290.751,656.842,-4.899,-5.346,-4.460
226.700,32.571783,45.861949,556.890,4073.525,4197.969,3713.839,2337.372,-291.285,656.396,-4.899,-5.346,-4.460
226.800,32.571608,45.860107,557.044,4073.758,4197.940,3713.905,2336.882,-291.820,655.950,-4.899,-5.345,-4.459
226.900,32.571434,45.858266,557.199,4073.992,4197.911,3713.970,2336.392,-292.354,655.504,-4.899,-5.345,-4.459
227.000,32.571259,45.856424,557.354,4074.226,4197.881,3714.036,2335.902,-292.889,655.058,-4.899,-5.344,-4.459
227.100,32.571084,45.854582,557.509,4074.459,4197.852,3714.101,2335.412,-293.423,654.612,-4.899,-5.344,-4.459
227.200,32.570910,45.852741,557.663,4074.693,4197.823,3714.167,2334.922,-293.958,654.166,-4.899,-5.344,-4.459
227.300,32.570735,45.850900,557.817,4074.926,4197.793,3714.232,2334.432,-294.492,653.721,-4.899,-5.343,-4.458
227.400,32.570560,45.849058,557.972,4075.159,4197.764,3714.297,2333.943,-295.026,653.275,-4.899,-5.343,-4.458
227.500,32.570386,45.847217,558.126,4075.393,4197.734,3714.363,2333.453,-295.560,652.829,-4.899,-5.342,-4.458
227.600,32.570211,45.845376,558.280,4075.626,4197.705,3714.428,2332.963,-296.095,652.383,-4.899,-5.342,-4.458
227.700,32.570036,45.843535,558.435,4075.859,4197.675,3714.493,2332.473,-296.629,651.937,-4.899,-5.341,-4.458
227.800,32.569862,45.841694,558.589,4076.093,4197.645,3714.558,2331.983,-297.163,651.492,-4.899,-5.341,-4.457
227.900,32.569687,45.839853,558.743,4076.326,4197.616,3714.623,2331.493,-297.697,651.046,-4.899,-5.340,-4.457
228.000,32.569512,45.838012,558.896,4076.559,4197.586,3714.689,2331.003,-298.231,650.600,-4.899,-5.340,-4.457
228.100,32.569338,45.836171,559.050,4076.792,4197.556,3714.754,2330.513,-298.765,650.155,-4.899,-5.340,-4.457
228.200,32.569163,45.834330,559.204,4077.025,4197.526,3714.819,2330.023,-299.299,649.709,-4.899,-5.339,-4.456
228.300,32.568988,45.832490,559.358,4077.258,4197.496,3714.884,2329.533,-299.833,649.263,-4.899,-5.339,-4.456
228.400,32.568814,45.830649,559.511,4077.491,4197.466,3714.948,2329.043,-300.367,648.818,-4.900,-5.338,-4.456
228.500,32.568639,45.828809,559.665,4077.724,4197.436,3715.013,2328.553,-300.900,648.372,-4.900,-5.338,-4.456
228.600,32.568464,45.826968,559.818,4077.957,4197.406,3715.078,2328.063,-301.434,647.927,-4.900,-5.337,-4.456
228.700,32.568289,45.825128,559.971,4078.189,4197.376,3715.143,2327.573,-301.968,647.481,-4.900,-5.337,-4.455
228.800,32.568115,45.823287,560.125,4078.422,4197.346,3715.208,2327.083,-302.502,647.036,-4.900,-5.337,-4.455
228.900,32.567940,45.821447,560.278,4078.655,4197.315,3715.272,2326.593,-303.035,646.590,-4.900,-5.336,-4.455
229.000,32.567765,45.819607,560.431,4078.888,4197.285,3715.337,2326.103,-303.569,646.145,-4.900,-5.336,-4.455
229.100,32.567590,45.817767,560.584,4079.120,4197.255,3715.402,2325.613,-304.102,645.699,-4.900,-5.335,-4.454
229.200,32.567416,45.815927,560.737,4079.353,4197.224,3715.466,2325.123,-304.636,645.254,-4.900,-5.335,-4.454
229.300,32.567241,45.814087,560.890,4079.585,4197.194,3715.531,2324.633,-305.169,644.808,-4.900,-5.334,-4.454
229.400,32.567066,45.812247,561.043,4079.818,4197.163,3715.595,2324.143,-305.703,644.363,-4.900,-5.334,-4.454
229.500,32.566891,45.810407,561.195,4080.050,4197.132,3715.659,2323.653,-306.236,643.918,-4.900,-5.333,-4.454
229.600,32.566716,45.808567,561.348,4080.282,4197.102,3715.724,2323.163,-306.769,643.472,-4.900,-5.333,-4.453
229.700,32.566542,45.806727,561.500,4080.515,4197.071,3715.788,2322.673,-307.303,643.027,-4.900,-5.333,-4.453
229.800,32.566367,45.804888,561.653,4080.747,4197.040,3715.852,2322.183,-307.836,642.582,-4.900,-5.332,-4.453
229.900,32.566192,45.803048,561.805,4080.979,4197.010,3715.917,2321.693,-308.369,642.136,-4.900,-5.332,-4.453
230.000,32.566017,45.801209,561.958,4081.211,4196.979,3715.981,2321.203,-308.902,641.691,-4.900,-5.331,-4.452
230.100,32.565842,45.799369,562.110,4081.443,4196.948,3716.045,2320.713,-309.435,641.246,-4.900,-5.331,-4.452
230.200,32.565667,45.797530,562.262,4081.675,4196.917,3716.109,2320.223,-309.968,640.801,-4.900,-5.330,-4.452
230.300,32.565492,45.795690,562.414,4081.907,4196.886,3716.173,2319.733,-310.501,640.355,-4.900,-5.330,-4.452
230.400,32.565318,45.793851,562.566,4082.139,4196.855,3716.237,2319.243,-311.034,639.910,-4.900,-5.329,-4.452
230.500,32.565143,45.792012,562.718,4082.371,4196.824,3716.301,2318.753,-311.567,639.465,-4.900,-5.329,-4.451
230.600,32.564968,45.790173,562.870,4082.603,4196.792,3716.365,2318.263,-312.100,639.020,-4.900,-5.329,-4.451
230.700,32.564793,45.788334,563.021,4082.835,4196.761,3716.429,2317.773,-312.633,638.575,-4.900,-5.328,-4.451
230.800,32.564618,45.786495,563.173,4083.067,4196.730,3716.493,2317.283,-313.166,638.130,-4.900,-5.328,-4.451
230.900,32.564443,45.784656,563.325,4083.298,4196.698,3716.557,2316.793,-313.699,637.685,-4.900,-5.327,-4.451
231.000,32.564268,45.782817,563.476,4083.530,4196.667,3716.620,2316.303,-314.231,637.240,-4.900,-5.327,-4.450
231.100,32.564093,45.780978,563.627,4083.762,4196.636,3716.684,2315.813,-314.764,636.795,-4.900,-5.326,-4.450
231.200,32.563918,45.779140,563.779,4083.993,4196.604,3716.748,2315.323,-315.297,636.350,-4.900,-5.326,-4.450
231.300,32.563743,45.777301,563.930,4084.225,4196.573,3716.811,2314.833,-315.829,635.905,-4.900,-5.326,-4.450
231.400,32.563569,45.775462,564.081,4084.456,4196.541,3716.875,2314.343,-316.362,635.460,-4.901,-5.325,-4.449
231.500,32.563394,45.773624,564.232,4084.687,4196.509,3716.938,2313.853,-316.894,635.015,-4.901,-5.325,-4.449
231.600,32.563219,45.771785,564.383,4084.919,4196.478,3717.002,2313.363,-317.427,634.570,-4.901,-5.324,-4.449
231.700,32.563044,45.769947,564.534,4085.150,4196.446,3717.065,2312.873,-317.959,634.125,-4.901,-5.324,-4.449
231.800,32.562869,45.768109,564.685,4085.381,4196.414,3717.129,2312.383,-318.491,633.680,-4.901,-5.323,-4.449
231.900,32.562694,45.766270,564.836,4085.613,4196.382,3717.192,2311.893,-319.024,633.235,-4.901,-5.323,-4.448
232.000,32.562519,45.764432,564.987,4085.844,4196.350,3717.255,2311.403,-319.556,632.790,-4.901,-5.322,-4.448
232.100,32.562344,45.762594,565.137,4086.075,4196.318,3717.319,2310.913,-320.088,632.346,-4.901,-5.322,-4.448
232.200,32.562169,45.760756,565.288,4086.306,4196.286,3717.382,2310.423,-320.620,631.901,-4.901,-5.322,-4.448
232.300,32.561994,45.758918,565.438,4086.537,4196.254,3717.445,2309.933,-321.152,631.456,-4.901,-5.321,-4.448
232.400,32.561819,45.757080,565.589,4086.768,4196.222,3717.508,2309.442,-321.685,631.011,-4.901,-5.321,-4.447
232.500,32.561644,45.755242,565.739,4086.999,4196.190,3717.571,2308.952,-322.217,630.567,-4.901,-5.320,-4.447
232.600,32.561469,45.753405,565.889,4087.230,4196.158,3717.634,2308.462,-322.749,630.122,-4.901,-5.320,-4.447
232.700,32.561294,45.751567,566.039,4087.461,4196.125,3717.697,2307.972,-323.281,629.677,-4.901,-5.319,-4.447
232.800,32.561119,45.749729,566.189,4087.691,4196.093,3717.760,2307.482,-323.813,629.232,-4.901,-5.319,-4.446
232.900,32.560944,45.747892,566.339,4087.922,4196.060,3717.823,2306.992,-324.344,628.788,-4.901,-5.319,-4.446
233.000,32.560769,45.746054,566.489,4088.153,4196.028,3717.886,2306.502,-324.876,628.343,-4.901,-5.318,-4.446
233.100,32.560593,45.744217,566.639,4088.383,4195.995,3717.949,2306.012,-325.408,627.899,-4.901,-5.318,-4.446
233.200,32.560418,45.742379,566.789,4088.614,4195.963,3718.011,2305.522,-325.940,627.454,-4.901,-5.317,-4.446
233.300,32.560243,45.740542,566.939,4088.844,4195.930,3718.074,2305.032,-326.472,627.010,-4.901,-5.317,-4.445
233.400,32.560068,45.738705,567.088,4089.075,4195.898,3718.137,2304.541,-327.003,626.565,-4.901,-5.316,-4.445
233.500,32.559893,45.736868,567.238,4089.305,4195.865,3718.200,2304.051,-327.535,626.120,-4.901,-5.316,-4.445
233.600,32.559718,45.735031,567.387,4089.536,4195.832,3718.262,2303.561,-328.066,625.676,-4.901,-5.316,-4.445
233.700,32.559543,45.733193,567.536,4089.766,4195.799,3718.325,2303.071,-328.598,625.232,-4.901,-5.315,-4.445
233.800,32.559368,45.731357,567.686,4089.996,4195.766,3718.387,2302.581,-329.129,624.787,-4.901,-5.315,-4.444
233.900,32.559193,45.729520,567.835,4090.227,4195.733,3718.450,2302.091,-329.661,624.343,-4.901,-5.314,-4.444
234.000,32.559018,45.727683,567.984,4090.457,4195.700,3718.512,2301.601,-330.192,623.898,-4.901,-5.314,-4.444
234.100,32.558842,45.725846,568.133,4090.687,4195.667,3718.574,2301.110,-330.724,623.454,-4.901,-5.313,-4.444
234.200,32.558667,45.724009,568.282,4090.917,4195.634,3718.637,2300.620,-331.255,623.010,-4.901,-5.313,-4.443
234.300,32.558492,45.722173,568.431,4091.147,4195.601,3718.699,2300.130,-331.786,622.565,-4.902,-5.313,-4.443
234.400,32.558317,45.720336,568.580,4091.377,4195.568,3718.761,2299.640,-332.317,622.121,-4.902,-5.312,-4.443
234.500,32.558142,45.718500,568.728,4091.607,4195.535,3718.823,2299.150,-332.849,621.677,-4.902,-5.312,-4.443
234.600,32.557967,45.716663,568.877,4091.837,4195.501,3718.886,2298.660,-333.380,621.232,-4.902,-5.311,-4.443
234.700,32.557791,45.714827,569.025,4092.067,4195.468,3718.948,2298.170,-333.911,620.788,-4.902,-5.311,-4.442
234.800,32.557616,45.712990,569.174,4092.296,4195.435,3719.010,2297.679,-334.442,620.344,-4.902,-5.310,-4.442
234.900,32.557441,45.711154,569.322,4092.526,4195.401,3719.072,2297.189,-334.973,619.900,-4.902,-5.310,-4.442
235.000,32.557266,45.709318,569.471,4092.756,4195.368,3719.134,2296.699,-335.504,619.455,-4.902,-5.309,-4.442
235.100,32.557091,45.707482,569.619,4092.986,4195.334,3719.196,2296.209,-336.035,619.011,-4.902,-5.309,-4.442
235.200,32.556915,45.705646,569.767,4093.215,4195.300,3719.257,2295.719,-336.566,618.567,-4.902,-5.309,-4.441
235.300,32.556740,45.703810,569.915,4093.445,4195.267,3719.319,2295.228,-337.097,618.123,-4.902,-5.308,-4.441
235.400,32.556565,45.701974,570.063,4093.674,4195.233,3719.381,2294.738,-337.627,617.679,-4.902,-5.308,-4.441
235.500,32.556390,45.700138,570.211,4093.904,4195.199,3719.443,2294.248,-338.158,617.235,-4.902,-5.307,-4.441
235.600,32.556214,45.698302,570.359,4094.133,4195.165,3719.505,2293.758,-338.689,616.791,-4.902,-5.307,-4.441
235.700,32.556039,45.696467,570.507,4094.362,4195.131,3719.566,2293.268,-339.219,616.347,-4.902,-5.306,-4.440
235.800,32.555864,45.694631,570.654,4094.592,4195.098,3719.628,2292.777,-339.750,615.903,-4.902,-5.306,-4.440
235.900,32.555689,45.692795,570.802,4094.821,4195.063,3719.689,2292.287,-340.281,615.459,-4.902,-5.306,-4.440
236.000,32.555513,45.690960,570.949,4095.050,4195.029,3719.751,2291.797,-340.811,615.015,-4.902,-5.305,-4.440
236.100,32.555338,45.689124,571.097,4095.279,4194.995,3719.812,2291.307,-341.342,614.571,-4.902,-5.305,-4.439
236.200,32.555163,45.687289,571.244,4095.508,4194.961,3719.874,2290.817,-341.872,614.127,-4.902,-5.304,-4.439
236.300,32.554987,45.685454,571.391,4095.738,4194.927,3719.935,2290.326,-342.403,613.683,-4.902,-5.304,-4.439
236.400,32.554812,45.683618,571.539,4095.967,4194.893,3719.997,2289.836,-342.933,613.239,-4.902,-5.303,-4.439
236.500,32.554637,45.681783,571.686,4096.195,4194.858,3720.058,2289.346,-343.463,612.795,-4.902,-5.303,-4.439
236.600,32.554462,45.679948,571.833,4096.424,4194.824,3720.119,2288.856,-343.994,612.351,-4.902,-5.303,-4.438
236.700,32.554286,45.678113,571.980,4096.653,4194.790,3720.180,2288.365,-344.524,611.907,-4.902,-5.302,-4.438
236.800,32.554111,45.676278,572.127,4096.882,4194.755,3720.242,2287.875,-345.054,611.464,-4.902,-5.302,-4.438
236.900,32.553936,45.674443,572.273,4097.111,4194.721,3720.303,2287.385,-345.584,611.020,-4.903,-5.301,-4.438
237.000,32.553760,45.672608,572.420,4097.340,4194.686,3720.364,2286.895,-346.114,610.576,-4.903,-5.301,-4.438
237.100,32.553585,45.670773,572.567,4097.568,4194.651,3720.425,2286.404,-346.644,610.132,-4.903,-5.300,-4.437
237.200,32.553409,45.668939,572.713,4097.797,4194.617,3720.486,2285.914,-347.174,609.689,-4.903,-5.300,-4.437
237.300,32.553234,45.667104,572.860,4098.025,4194.582,3720.547,2285.424,-347.704,609.245,-4.903,-5.300,-4.437
237.400,32.553059,45.665269,573.006,4098.254,4194.547,3720.608,2284.934,-348.234,608.801,-4.903,-5.299,-4.437
237.500,32.552883,45.663435,573.152,4098.482,4194.512,3720.668,2284.443,-348.764,608.358,-4.903,-5.299,-4.437
237.600,32.552708,45.661600,573.299,4098.711,4194.477,3720.729,2283.953,-349.294,607.914,-4.903,-5.298,-4.436
237.700,32.552532,45.659766,573.445,4098.939,4194.442,3720.790,2283.463,-349.824,607.470,-4.903,-5.298,-4.436
237.800,32.552357,45.657932,573.591,4099.167,4194.407,3720.851,2282.972,-350.354,607.027,-4.903,-5.297,-4.436
237.900,32.552182,45.656097,573.737,4099.396,4194.372,3720.911,2282.482,-350.883,606.583,-4.903,-5.297,-4.436
238.000,32.552006,45.654263,573.883,4099.624,4194.337,3720.972,2281.992,-351.413,606.140,-4.903,-5.297,-4.436
238.100,32.551831,45.652429,574.029,4099.852,4194.302,3721.033,2281.502,-351.943,605.696,-4.903,-5.296,-4.435
238.200,32.551655,45.650595,574.174,4100.080,4194.267,3721.093,2281.011,-352.472,605.252,-4.903,-5.296,-4.435
238.300,32.551480,45.648761,574.320,4100.308,4194.232,3721.154,2280.521,-353.002,604.809,-4.903,-5.295,-4.435
238.400,32.551304,45.646927,574.466,4100.536,4194.196,3721.214,2280.031,-353.531,604.365,-4.903,-5.295,-4.435
238.500,32.551129,45.645093,574.611,4100.764,4194.161,3721.275,2279.540,-354.061,603.922,-4.903,-5.294,-4.434
238.600,32.550953,45.643259,574.757,4100.992,4194.125,3721.335,2279.050,-354.590,603.479,-4.903,-5.294,-4.434
238.700,32.550778,45.641426,574.902,4101.220,4194.090,3721.395,2278.560,-355.120,603.035,-4.903,-5.294,-4.434
238.800,32.550603,45.639592,575.047,4101.448,4194.054,3721.456,2278.069,-355.649,602.592,-4.903,-5.293,-4.434
238.900,32.550427,45.637758,575.193,4101.676,4194.019,3721.516,2277.579,-356.178,602.148,-4.903,-5.293,-4.434
239.000,32.550252,45.635925,575.338,4101.904,4193.983,3721.576,2277.089,-356.707,601.705,-4.903,-5.292,-4.433
239.100,32.550076,45.634091,575.483,4102.131,4193.947,3721.636,2276.598,-357.237,601.262,-4.903,-5.292,-4.433
239.200,32.549900,45.632258,575.628,4102.359,4193.912,3721.696,2276.108,-357.766,600.818,-4.903,-5.291,-4.433
239.300,32.549725,45.630424,575.773,4102.586,4193.876,3721.756,2275.618,-358.295,600.375,-4.903,-5.291,-4.433
239.400,32.549549,45.628591,575.917,4102.814,4193.840,3721.816,2275.127,-358.824,599.932,-4.904,-5.291,-4.433
239.500,32.549374,45.626758,576.062,4103.041,4193.804,3721.876,2274.637,-359.353,599.489,-4.904,-5.290,-4.432
239.600,32.549198,45.624925,576.207,4103.269,4193.768,3721.936,2274.147,-359.882,599.045,-4.904,-5.290,-4.432
239.700,32.549023,45.623091,576.351,4103.496,4193.732,3721.996,2273.656,-360.411,598.602,-4.904,-5.289,-4.432
239.800,32.548847,45.621258,576.496,4103.724,4193.696,3722.056,2273.166,-360.940,598.159,-4.904,-5.289,-4.432
239.900,32.548672,45.619425,576.640,4103.951,4193.660,3722.116,2272.676,-361.469,597.716,-4.904,-5.289,-4.432
240.000,32.548496,45.617592,576.785,4104.178,4193.624,3722.175,2272.185,-361.998,597.273,-4.904,-5.288,-4.431
240.100,32.548320,45.615760,576.929,4104.405,4193.588,3722.235,2271.695,-362.526,596.829,-4.904,-5.288,-4.431
240.200,32.548145,45.613927,577.073,4104.632,4193.551,3722.295,2271.204,-363.055,596.386,-4.904,-5.287,-4.431
240.300,32.547969,45.612094,577.217,4104.860,4193.515,3722.354,2270.714,-363.584,595.943,-4.904,-5.287,-4.431
240.400,32.547794,45.610261,577.361,4105.087,4193.479,3722.414,2270.224,-364.113,595.500,-4.904,-5.286,-4.431
240.500,32.547618,45.608429,577.505,4105.314,4193.442,3722.474,2269.733,-364.641,595.057,-4.904,-5.286,-4.430
240.600,32.547442,45.606596,577.649,4105.541,4193.406,3722.533,2269.243,-365.170,594.614,-4.904,-5.286,-4.430
