Time(sec),Latitude(°),Longitude(°),Altitude(km),ECR X Position(km),ECR Y Position(km),ECR Z Position(km),ECR X Velocity(m/s),ECR Y Velocity(m/s),ECR Z Velocity(m/s),ECR X Acceleration(m/s²),ECR Y Acceleration(m/s²),ECR Z Acceleration(m/s²)
22.200,32.947399,49.811021,74.317,3497.594,4140.459,3489.484,3320.062,905.405,1592.829,-5.050,-6.619,-5.205
22.300,32.947217,49.808958,74.642,3497.926,4140.549,3489.643,3319.557,904.743,1592.309,-5.050,-6.618,-5.205
22.400,32.947034,49.806895,74.966,3498.258,4140.640,3489.802,3319.052,904.081,1591.788,-5.050,-6.617,-5.204
22.500,32.946852,49.804832,75.290,3498.590,4140.730,3489.961,3318.547,903.419,1591.268,-5.050,-6.616,-5.204
22.600,32.946669,49.802769,75.615,3498.921,4140.820,3490.120,3318.042,902.758,1590.747,-5.049,-6.616,-5.203
22.700,32.946487,49.800706,75.939,3499.253,4140.910,3490.279,3317.537,902.096,1590.227,-5.049,-6.615,-5.203
22.800,32.946304,49.798643,76.263,3499.585,4141.001,3490.438,3317.032,901.435,1589.707,-5.049,-6.614,-5.202
22.900,32.946122,49.796581,76.586,3499.917,4141.091,3490.597,3316.527,900.773,1589.187,-5.049,-6.613,-5.202
23.000,32.945939,49.794519,76.910,3500.248,4141.181,3490.756,3316.022,900.112,1588.667,-5.049,-6.612,-5.201
23.100,32.945757,49.792457,77.234,3500.580,4141.271,3490.915,3315.518,899.451,1588.147,-5.048,-6.611,-5.200
23.200,32.945574,49.790395,77.557,3500.911,4141.361,3491.074,3315.013,898.790,1587.627,-5.048,-6.610,-5.200
23.300,32.945392,49.788333,77.881,3501.243,4141.451,3491.233,3314.508,898.129,1587.107,-5.048,-6.609,-5.199
23.400,32.945209,49.786272,78.204,3501.574,4141.540,3491.391,3314.003,897.468,1586.587,-5.048,-6.609,-5.199
23.500,32.945027,49.784211,78.528,3501.906,4141.630,3491.550,3313.498,896.807,1586.067,-5.048,-6.608,-5.198
23.600,32.944844,49.782149,78.851,3502.237,4141.720,3491.708,3312.994,896.146,1585.547,-5.048,-6.607,-5.198
23.700,32.944662,49.780088,79.174,3502.568,4141.809,3491.867,3312.489,895.486,1585.027,-5.047,-6.606,-5.197
23.800,32.944479,49.778028,79.497,3502.899,4141.899,3492.025,3311.984,894.825,1584.508,-5.047,-6.605,-5.197
23.900,32.944297,49.775967,79.820,3503.231,4141.988,3492.184,3311.479,894.165,1583.988,-5.047,-6.604,-5.196
24.000,32.944114,49.773906,80.143,3503.562,4142.078,3492.342,3310.975,893.504,1583.468,-5.047,-6.603,-5.195
24.100,32.943932,49.771846,80.466,3503.893,4142.167,3492.501,3310.470,892.844,1582.949,-5.047,-6.603,-5.195
24.200,32.943749,49.769786,80.788,3504.224,4142.256,3492.659,3309.965,892.184,1582.429,-5.046,-6.602,-5.194
24.300,32.943567,49.767726,81.111,3504.555,4142.345,3492.817,3309.461,891.524,1581.910,-5.046,-6.601,-5.194
24.400,32.943384,49.765666,81.433,3504.886,4142.434,3492.975,3308.956,890.864,1581.391,-5.046,-6.600,-5.193
24.500,32.943202,49.763607,81.756,3505.217,4142.524,3493.133,3308.452,890.204,1580.871,-5.046,-6.599,-5.193
24.600,32.943019,49.761547,82.078,3505.547,4142.613,3493.291,3307.947,889.544,1580.352,-5.046,-6.598,-5.192
24.700,32.942837,49.759488,82.400,3505.878,4142.701,3493.449,3307.442,888.884,1579.833,-5.045,-6.597,-5.192
24.800,32.942654,49.757429,82.722,3506.209,4142.790,3493.607,3306.938,888.224,1579.314,-5.045,-6.597,-5.191
24.900,32.942472,49.755370,83.044,3506.540,4142.879,3493.765,3306.433,887.565,1578.795,-5.045,-6.596,-5.191
25.000,32.942289,49.753311,83.366,3506.870,4142.968,3493.923,3305.929,886.905,1578.276,-5.045,-6.595,-5.190
25.100,32.942107,49.751252,83.688,3507.201,4143.056,3494.081,3305.424,886.246,1577.757,-5.045,-6.594,-5.190
25.200,32.941924,49.749194,84.010,3507.531,4143.145,3494.239,3304.920,885.586,1577.238,-5.044,-6.593,-5.189
25.300,32.941741,49.747136,84.331,3507.862,4143.234,3494.396,3304.416,884.927,1576.719,-5.044,-6.592,-5.188
25.400,32.941559,49.745078,84.653,3508.192,4143.322,3494.554,3303.911,884.268,1576.200,-5.044,-6.591,-5.188
25.500,32.941376,49.743020,84.974,3508.523,4143.410,3494.712,3303.407,883.609,1575.681,-5.044,-6.591,-5.187
25.600,32.941194,49.740962,85.296,3508.853,4143.499,3494.869,3302.902,882.950,1575.163,-5.044,-6.590,-5.187
25.700,32.941011,49.738904,85.617,3509.183,4143.587,3495.027,3302.398,882.291,1574.644,-5.043,-6.589,-5.186
25.800,32.940829,49.736847,85.938,3509.513,4143.675,3495.184,3301.894,881.632,1574.125,-5.043,-6.588,-5.186
25.900,32.940646,49.734790,86.259,3509.843,4143.763,3495.341,3301.389,880.973,1573.607,-5.043,-6.587,-5.185
26.000,32.940464,49.732733,86.580,3510.174,4143.851,3495.499,3300.885,880.315,1573.088,-5.043,-6.586,-5.185
26.100,32.940281,49.730676,86.901,3510.504,4143.939,3495.656,3300.381,879.656,1572.570,-5.043,-6.585,-5.184
26.200,32.940099,49.728619,87.222,3510.834,4144.027,3495.813,3299.877,878.998,1572.051,-5.043,-6.585,-5.184
26.300,32.939916,49.726562,87.543,3511.164,4144.115,3495.971,3299.372,878.339,1571.533,-5.042,-6.584,-5.183
26.400,32.939733,49.724506,87.864,3511.494,4144.203,3496.128,3298.868,877.681,1571.015,-5.042,-6.583,-5.182
26.500,32.939551,49.722450,88.184,3511.823,4144.291,3496.285,3298.364,877.023,1570.497,-5.042,-6.582,-5.182
26.600,32.939368,49.720394,88.505,3512.153,4144.378,3496.442,3297.860,876.365,1569.978,-5.042,-6.581,-5.181
26.700,32.939186,49.718338,88.825,3512.483,4144.466,3496.599,3297.355,875.706,1569.460,-5.042,-6.580,-5.181
26.800,32.939003,49.716282,89.145,3512.813,4144.554,3496.756,3296.851,875.048,1568.942,-5.041,-6.579,-5.180
26.900,32.938821,49.714226,89.465,3513.142,4144.641,3496.912,3296.347,874.391,1568.424,-5.041,-6.579,-5.180
27.000,32.938638,49.712171,89.786,3513.472,4144.728,3497.069,3295.843,873.733,1567.906,-5.041,-6.578,-5.179
27.100,32.938455,49.710116,90.106,3513.801,4144.816,3497.226,3295.339,873.075,1567.388,-5.041,-6.577,-5.179
27.200,32.938273,49.708061,90.425,3514.131,4144.903,3497.383,3294.835,872.417,1566.871,-5.041,-6.576,-5.178
27.300,32.938090,49.706006,90.745,3514.460,4144.990,3497.539,3294.331,871.760,1566.353,-5.040,-6.575,-5.178
27.400,32.937908,49.703951,91.065,3514.790,4145.077,3497.696,3293.827,871.102,1565.835,-5.040,-6.574,-5.177
27.500,32.937725,49.701897,91.385,3515.119,4145.164,3497.853,3293.323,870.445,1565.317,-5.040,-6.573,-5.177
27.600,32.937543,49.699842,91.704,3515.449,4145.251,3498.009,3292.819,869.788,1564.800,-5.040,-6.573,-5.176
27.700,32.937360,49.697788,92.024,3515.778,4145.338,3498.166,3292.315,869.130,1564.282,-5.040,-6.572,-5.175
27.800,32.937177,49.695734,92.343,3516.107,4145.425,3498.322,3291.811,868.473,1563.765,-5.039,-6.571,-5.175
27.900,32.936995,49.693680,92.662,3516.436,4145.512,3498.478,3291.307,867.816,1563.247,-5.039,-6.570,-5.174
28.000,32.936812,49.691626,92.981,3516.765,4145.599,3498.635,3290.803,867.159,1562.730,-5.039,-6.569,-5.174
28.100,32.936630,49.689573,93.301,3517.094,4145.686,3498.791,3290.299,866.502,1562.212,-5.039,-6.568,-5.173
28.200,32.936447,49.687519,93.620,3517.423,4145.772,3498.947,3289.795,865.846,1561.695,-5.039,-6.567,-5.173
28.300,32.936264,49.685466,93.938,3517.752,4145.859,3499.103,3289.291,865.189,1561.178,-5.039,-6.567,-5.172
28.400,32.936082,49.683413,94.257,3518.081,4145.945,3499.259,3288.788,864.532,1560.661,-5.038,-6.566,-5.172
28.500,32.935899,49.681360,94.576,3518.410,4146.032,3499.415,3288.284,863.876,1560.144,-5.038,-6.565,-5.171
28.600,32.935717,49.679308,94.895,3518.739,4146.118,3499.571,3287.780,863.219,1559.626,-5.038,-6.564,-5.171
28.700,32.935534,49.677255,95.213,3519.068,4146.204,3499.727,3287.276,862.563,1559.109,-5.038,-6.563,-5.170
28.800,32.935351,49.675203,95.532,3519.396,4146.291,3499.883,3286.772,861.907,1558.592,-5.038,-6.562,-5.170
28.900,32.935169,49.673151,95.850,3519.725,4146.377,3500.039,3286.269,861.251,1558.076,-5.037,-6.562,-5.169
29.000,32.934986,49.671099,96.168,3520.054,4146.463,3500.195,3285.765,860.594,1557.559,-5.037,-6.561,-5.169
29.100,32.934804,49.669047,96.486,3520.382,4146.549,3500.351,3285.261,859.938,1557.042,-5.037,-6.560,-5.168
29.200,32.934621,49.666995,96.804,3520.711,4146.635,3500.506,3284.758,859.282,1556.525,-5.037,-6.559,-5.167
29.300,32.934438,49.664943,97.122,3521.039,4146.721,3500.662,3284.254,858.627,1556.008,-5.037,-6.558,-5.167
29.400,32.934256,49.662892,97.440,3521.367,4146.806,3500.817,3283.750,857.971,1555.492,-5.036,-6.557,-5.166
29.500,32.934073,49.660841,97.758,3521.696,4146.892,3500.973,3283.247,857.315,1554.975,-5.036,-6.556,-5.166
29.600,32.933891,49.658790,98.076,3522.024,4146.978,3501.128,3282.743,856.660,1554.458,-5.036,-6.556,-5.165
29.700,32.933708,49.656739,98.393,3522.352,4147.064,3501.284,3282.239,856.004,1553.942,-5.036,-6.555,-5.165
29.800,32.933525,49.654688,98.711,3522.681,4147.149,3501.439,3281.736,855.349,1553.426,-5.036,-6.554,-5.164
29.900,32.933343,49.652638,99.028,3523.009,4147.235,3501.594,3281.232,854.693,1552.909,-5.036,-6.553,-5.164
30.000,32.933160,49.650587,99.346,3523.337,4147.320,3501.750,3280.729,854.038,1552.393,-5.035,-6.552,-5.163
30.100,32.932977,49.648537,99.663,3523.665,4147.405,3501.905,3280.225,853.383,1551.876,-5.035,-6.551,-5.163
30.200,32.932795,49.646487,99.980,3523.993,4147.491,3502.060,3279.722,852.728,1551.360,-5.035,-6.551,-5.162
30.300,32.932612,49.644437,100.297,3524.321,4147.576,3502.215,3279.218,852.073,1550.844,-5.035,-6.550,-5.162
30.400,32.932430,49.642388,100.614,3524.649,4147.661,3502.370,3278.715,851.418,1550.328,-5.035,-6.549,-5.161
30.500,32.932247,49.640338,100.931,3524.977,4147.746,3502.525,3278.211,850.763,1549.812,-5.034,-6.548,-5.161
30.600,32.932064,49.638289,101.248,3525.304,4147.831,3502.680,3277.708,850.108,1549.296,-5.034,-6.547,-5.160
30.700,32.931882,49.636240,101.565,3525.632,4147.916,3502.835,3277.204,849.454,1548.780,-5.034,-6.546,-5.159
30.800,32.931699,49.634190,101.881,3525.960,4148.001,3502.990,3276.701,848.799,1548.264,-5.034,-6.545,-5.159
30.900,32.931516,49.632142,102.198,3526.287,4148.086,3503.145,3276.198,848.144,1547.748,-5.034,-6.545,-5.158
31.000,32.931334,49.630093,102.514,3526.615,4148.171,3503.300,3275.694,847.490,1547.232,-5.034,-6.544,-5.158
31.100,32.931151,49.628044,102.831,3526.943,4148.256,3503.454,3275.191,846.836,1546.717,-5.033,-6.543,-5.157
31.200,32.930968,49.625996,103.147,3527.270,4148.340,3503.609,3274.688,846.181,1546.201,-5.033,-6.542,-5.157
31.300,32.930786,49.623948,103.463,3527.597,4148.425,3503.763,3274.184,845.527,1545.685,-5.033,-6.541,-5.156
31.400,32.930603,49.621900,103.779,3527.925,4148.509,3503.918,3273.681,844.873,1545.170,-5.033,-6.540,-5.156
31.500,32.930420,49.619852,104.095,3528.252,4148.594,3504.073,3273.178,844.219,1544.654,-5.033,-6.540,-5.155
31.600,32.930238,49.617804,104.411,3528.580,4148.678,3504.227,3272.674,843.565,1544.138,-5.032,-6.539,-5.155
31.700,32.930055,49.615757,104.727,3528.907,4148.762,3504.381,3272.171,842.911,1543.623,-5.032,-6.538,-5.154
31.800,32.929872,49.613709,105.042,3529.234,4148.847,3504.536,3271.668,842.258,1543.108,-5.032,-6.537,-5.154
31.900,32.929690,49.611662,105.358,3529.561,4148.931,3504.690,3271.165,841.604,1542.592,-5.032,-6.536,-5.153
32.000,32.929507,49.609615,105.674,3529.888,4149.015,3504.844,3270.662,840.950,1542.077,-5.032,-6.535,-5.153
32.100,32.929324,49.607568,105.989,3530.215,4149.099,3504.998,3270.158,840.297,1541.562,-5.031,-6.535,-5.152
32.200,32.929142,49.605521,106.304,3530.542,4149.183,3505.153,3269.655,839.644,1541.047,-5.031,-6.534,-5.152
32.300,32.928959,49.603475,106.620,3530.869,4149.267,3505.307,3269.152,838.990,1540.531,-5.031,-6.533,-5.151
32.400,32.928776,49.601428,106.935,3531.196,4149.351,3505.461,3268.649,838.337,1540.016,-5.031,-6.532,-5.150
32.500,32.928594,49.599382,107.250,3531.523,4149.435,3505.615,3268.146,837.684,1539.501,-5.031,-6.531,-5.150
32.600,32.928411,49.597336,107.565,3531.850,4149.518,3505.769,3267.643,837.031,1538.986,-5.031,-6.530,-5.149
32.700,32.928228,49.595290,107.880,3532.176,4149.602,3505.922,3267.140,836.378,1538.472,-5.030,-6.530,-5.149
32.800,32.928046,49.593245,108.194,3532.503,4149.686,3506.076,3266.637,835.725,1537.957,-5.030,-6.529,-5.148
32.900,32.927863,49.591199,108.509,3532.830,4149.769,3506.230,3266.134,835.072,1537.442,-5.030,-6.528,-5.148
33.000,32.927680,49.589154,108.824,3533.156,4149.853,3506.384,3265.631,834.419,1536.927,-5.030,-6.527,-5.147
33.100,32.927498,49.587108,109.138,3533.483,4149.936,3506.537,3265.128,833.767,1536.412,-5.030,-6.526,-5.147
33.200,32.927315,49.585063,109.453,3533.809,4150.019,3506.691,3264.625,833.114,1535.898,-5.029,-6.525,-5.146
33.300,32.927132,49.583018,109.767,3534.136,4150.103,3506.845,3264.122,832.462,1535.383,-5.029,-6.524,-5.146
33.400,32.926949,49.580974,110.081,3534.462,4150.186,3506.998,3263.619,831.809,1534.869,-5.029,-6.524,-5.145
33.500,32.926767,49.578929,110.395,3534.789,4150.269,3507.152,3263.116,831.157,1534.354,-5.029,-6.523,-5.145
33.600,32.926584,49.576885,110.709,3535.115,4150.352,3507.305,3262.613,830.505,1533.840,-5.029,-6.522,-5.144
33.700,32.926401,49.574840,111.023,3535.441,4150.435,3507.458,3262.110,829.852,1533.325,-5.029,-6.521,-5.144
33.800,32.926219,49.572796,111.337,3535.767,4150.518,3507.612,3261.608,829.200,1532.811,-5.028,-6.520,-5.143
33.900,32.926036,49.570752,111.651,3536.093,4150.601,3507.765,3261.105,828.548,1532.297,-5.028,-6.519,-5.143
34.000,32.925853,49.568709,111.965,3536.419,4150.684,3507.918,3260.602,827.896,1531.782,-5.028,-6.519,-5.142
34.100,32.925671,49.566665,112.278,3536.745,4150.767,3508.071,3260.099,827.245,1531.268,-5.028,-6.518,-5.142
34.200,32.925488,49.564622,112.592,3537.071,4150.849,3508.224,3259.596,826.593,1530.754,-5.028,-6.517,-5.141
34.300,32.925305,49.562578,112.905,3537.397,4150.932,3508.377,3259.094,825.941,1530.240,-5.028,-6.516,-5.141
34.400,32.925122,49.560535,113.219,3537.723,4151.015,3508.530,3258.591,825.290,1529.726,-5.027,-6.515,-5.140
34.500,32.924940,49.558492,113.532,3538.049,4151.097,3508.683,3258.088,824.638,1529.212,-5.027,-6.515,-5.139
34.600,32.924757,49.556450,113.845,3538.375,4151.179,3508.836,3257.585,823.987,1528.698,-5.027,-6.514,-5.139
34.700,32.924574,49.554407,114.158,3538.701,4151.262,3508.989,3257.083,823.335,1528.184,-5.027,-6.513,-5.138
34.800,32.924391,49.552365,114.471,3539.026,4151.344,3509.142,3256.580,822.684,1527.670,-5.027,-6.512,-5.138
34.900,32.924209,49.550322,114.784,3539.352,4151.426,3509.295,3256.077,822.033,1527.157,-5.026,-6.511,-5.137
35.000,32.924026,49.548280,115.097,3539.678,4151.509,3509.447,3255.575,821.382,1526.643,-5.026,-6.510,-5.137
35.100,32.923843,49.546238,115.409,3540.003,4151.591,3509.600,3255.072,820.731,1526.129,-5.026,-6.510,-5.136
35.200,32.923661,49.544196,115.722,3540.329,4151.673,3509.753,3254.570,820.080,1525.616,-5.026,-6.509,-5.136
35.300,32.923478,49.542155,116.035,3540.654,4151.755,3509.905,3254.067,819.429,1525.102,-5.026,-6.508,-5.135
35.400,32.923295,49.540113,116.347,3540.979,4151.837,3510.058,3253.564,818.778,1524.589,-5.026,-6.507,-5.135
35.500,32.923112,49.538072,116.659,3541.305,4151.918,3510.210,3253.062,818.128,1524.075,-5.025,-6.506,-5.134
35.600,32.922930,49.536031,116.972,3541.630,4152.000,3510.362,3252.559,817.477,1523.562,-5.025,-6.505,-5.134
35.700,32.922747,49.533990,117.284,3541.955,4152.082,3510.515,3252.057,816.827,1523.048,-5.025,-6.505,-5.133
35.800,32.922564,49.531949,117.596,3542.280,4152.164,3510.667,3251.554,816.176,1522.535,-5.025,-6.504,-5.133
35.900,32.922381,49.529908,117.908,3542.606,4152.245,3510.819,3251.052,815.526,1522.022,-5.025,-6.503,-5.132
36.000,32.922199,49.527868,118.220,3542.931,4152.327,3510.971,3250.549,814.876,1521.509,-5.024,-6.502,-5.132
36.100,32.922016,49.525827,118.531,3543.256,4152.408,3511.123,3250.047,814.226,1520.995,-5.024,-6.501,-5.131
36.200,32.921833,49.523787,118.843,3543.581,4152.490,3511.276,3249.544,813.575,1520.482,-5.024,-6.500,-5.131
36.300,32.921650,49.521747,119.155,3543.906,4152.571,3511.428,3249.042,812.925,1519.969,-5.024,-6.500,-5.130
36.400,32.921468,49.519707,119.466,3544.230,4152.652,3511.580,3248.540,812.276,1519.456,-5.024,-6.499,-5.130
36.500,32.921285,49.517668,119.778,3544.555,4152.733,3511.731,3248.037,811.626,1518.943,-5.024,-6.498,-5.129
36.600,32.921102,49.515628,120.089,3544.880,4152.814,3511.883,3247.535,810.976,1518.431,-5.023,-6.497,-5.129
36.700,32.920919,49.513589,120.400,3545.205,4152.895,3512.035,3247.033,810.326,1517.918,-5.023,-6.496,-5.128
36.800,32.920736,49.511550,120.711,3545.529,4152.976,3512.187,3246.530,809.677,1517.405,-5.023,-6.495,-5.128
36.900,32.920554,49.509511,121.022,3545.854,4153.057,3512.339,3246.028,809.027,1516.892,-5.023,-6.495,-5.127
37.000,32.920371,49.507472,121.333,3546.179,4153.138,3512.490,3245.526,808.378,1516.380,-5.023,-6.494,-5.126
37.100,32.920188,49.505433,121.644,3546.503,4153.219,3512.642,3245.023,807.728,1515.867,-5.023,-6.493,-5.126
37.200,32.920005,49.503394,121.955,3546.828,4153.300,3512.793,3244.521,807.079,1515.354,-5.022,-6.492,-5.125
37.300,32.919823,49.501356,122.266,3547.152,4153.381,3512.945,3244.019,806.430,1514.842,-5.022,-6.491,-5.125
37.400,32.919640,49.499318,122.576,3547.476,4153.461,3513.096,3243.517,805.781,1514.329,-5.022,-6.491,-5.124
37.500,32.919457,49.497280,122.887,3547.801,4153.542,3513.248,3243.015,805.132,1513.817,-5.022,-6.490,-5.124
37.600,32.919274,49.495242,123.197,3548.125,4153.622,3513.399,3242.512,804.483,1513.305,-5.022,-6.489,-5.123
37.700,32.919091,49.493204,123.508,3548.449,4153.703,3513.551,3242.010,803.834,1512.792,-5.021,-6.488,-5.123
37.800,32.918909,49.491167,123.818,3548.773,4153.783,3513.702,3241.508,803.185,1512.280,-5.021,-6.487,-5.122
37.900,32.918726,49.489129,124.128,3549.098,4153.863,3513.853,3241.006,802.537,1511.768,-5.021,-6.486,-5.122
38.000,32.918543,49.487092,124.438,3549.422,4153.943,3514.004,3240.504,801.888,1511.256,-5.021,-6.486,-5.121
38.100,32.918360,49.485055,124.748,3549.746,4154.024,3514.155,3240.002,801.240,1510.744,-5.021,-6.485,-5.121
38.200,32.918177,49.483018,125.058,3550.070,4154.104,3514.306,3239.500,800.591,1510.231,-5.021,-6.484,-5.120
38.300,32.917995,49.480981,125.368,3550.394,4154.184,3514.457,3238.998,799.943,1509.719,-5.020,-6.483,-5.120
38.400,32.917812,49.478944,125.677,3550.717,4154.264,3514.608,3238.496,799.294,1509.208,-5.020,-6.482,-5.119
38.500,32.917629,49.476908,125.987,3551.041,4154.344,3514.759,3237.994,798.646,1508.696,-5.020,-6.481,-5.119
38.600,32.917446,49.474872,126.297,3551.365,4154.423,3514.910,3237.492,797.998,1508.184,-5.020,-6.481,-5.118
38.700,32.917263,49.472836,126.606,3551.689,4154.503,3515.061,3236.990,797.350,1507.672,-5.020,-6.480,-5.118
38.800,32.917081,49.470800,126.915,3552.012,4154.583,3515.211,3236.488,796.702,1507.160,-5.020,-6.479,-5.117
38.900,32.916898,49.468764,127.225,3552.336,4154.662,3515.362,3235.986,796.054,1506.649,-5.019,-6.478,-5.117
39.000,32.916715,49.466728,127.534,3552.660,4154.742,3515.513,3235.484,795.407,1506.137,-5.019,-6.477,-5.116
39.100,32.916532,49.464693,127.843,3552.983,4154.822,3515.663,3234.982,794.759,1505.625,-5.019,-6.477,-5.116
39.200,32.916349,49.462657,128.152,3553.307,4154.901,3515.814,3234.480,794.111,1505.114,-5.019,-6.476,-5.115
39.300,32.916166,49.460622,128.461,3553.630,4154.980,3515.964,3233.978,793.464,1504.602,-5.019,-6.475,-5.115
39.400,32.915984,49.458587,128.769,3553.953,4155.060,3516.115,3233.476,792.816,1504.091,-5.019,-6.474,-5.114
39.500,32.915801,49.456552,129.078,3554.277,4155.139,3516.265,3232.974,792.169,1503.579,-5.018,-6.473,-5.114
39.600,32.915618,49.454517,129.387,3554.600,4155.218,3516.416,3232.473,791.522,1503.068,-5.018,-6.472,-5.113
39.700,32.915435,49.452483,129.695,3554.923,4155.297,3516.566,3231.971,790.874,1502.557,-5.018,-6.472,-5.113
39.800,32.915252,49.450449,130.004,3555.246,4155.376,3516.716,3231.469,790.227,1502.046,-5.018,-6.471,-5.112
39.900,32.915069,49.448414,130.312,3555.570,4155.455,3516.866,3230.967,789.580,1501.534,-5.018,-6.470,-5.112
40.000,32.914887,49.446380,130.620,3555.893,4155.534,3517.016,3230.465,788.933,1501.023,-5.018,-6.469,-5.111
40.100,32.914704,49.444346,130.928,3556.216,4155.613,3517.166,3229.964,788.286,1500.512,-5.017,-6.468,-5.111
40.200,32.914521,49.442313,131.237,3556.539,4155.692,3517.316,3229.462,787.640,1500.001,-5.017,-6.468,-5.110
40.300,32.914338,49.440279,131.545,3556.862,4155.771,3517.466,3228.960,786.993,1499.490,-5.017,-6.467,-5.110
40.400,32.914155,49.438246,131.852,3557.184,4155.849,3517.616,3228.459,786.346,1498.979,-5.017,-6.466,-5.109
40.500,32.913972,49.436212,132.160,3557.507,4155.928,3517.766,3227.957,785.700,1498.468,-5.017,-6.465,-5.109
40.600,32.913790,49.434179,132.468,3557.830,4156.006,3517.916,3227.455,785.053,1497.957,-5.016,-6.464,-5.108
40.700,32.913607,49.432146,132.776,3558.153,4156.085,3518.066,3226.954,784.407,1497.447,-5.016,-6.464,-5.108
40.800,32.913424,49.430114,133.083,3558.475,4156.163,3518.216,3226.452,783.760,1496.936,-5.016,-6.463,-5.107
40.900,32.913241,49.428081,133.390,3558.798,4156.242,3518.365,3225.950,783.114,1496.425,-5.016,-6.462,-5.107
41.000,32.913058,49.426048,133.698,3559.121,4156.320,3518.515,3225.449,782.468,1495.915,-5.016,-6.461,-5.106
41.100,32.912875,49.424016,134.005,3559.443,4156.398,3518.664,3224.947,781.822,1495.404,-5.016,-6.460,-5.106
41.200,32.912692,49.421984,134.312,3559.766,4156.476,3518.814,3224.446,781.176,1494.894,-5.015,-6.459,-5.105
41.300,32.912509,49.419952,134.619,3560.088,4156.554,3518.963,3223.944,780.530,1494.383,-5.015,-6.459,-5.104
